id,title,price
21095,Product 21095,7022.73
21096,Product 21096,5793.5
21097,Product 21097,8181.51
21098,Product 21098,9539.54
21099,Product 21099,2637.07
21100,Product 21100,6912.18
21101,Product 21101,5692.81
21102,Product 21102,8503.39
21103,Product 21103,7551.14
21104,Product 21104,5456.69
21105,Product 21105,3241.93
21106,Product 21106,175.31
21107,Product 21107,9337.66
21108,Product 21108,7879.7
21109,Product 21109,5888.22
21110,Product 21110,8698.91
21111,Product 21111,8627.83
21112,Product 21112,9197.62
21113,Product 21113,9289.88
21114,Product 21114,1611.68
21115,Product 21115,6176.62
21116,Product 21116,6529.99
21117,Product 21117,1609.59
21118,Product 21118,2790.47
21119,Product 21119,1959.64
21120,Product 21120,6453.86
21121,Product 21121,2325.47
21122,Product 21122,7915.1
21123,Product 21123,5084.59
21124,Product 21124,3572.18
21125,Product 21125,6247.05
21126,Product 21126,1592.28
21127,Product 21127,8349.64
21128,Product 21128,2821.99
21129,Product 21129,4366.46
21130,Product 21130,9940.1
21131,Product 21131,5391.94
21132,Product 21132,4738
21133,Product 21133,567.09
21134,Product 21134,3654.29
21135,Product 21135,1543.68
21136,Product 21136,1138.77
21137,Product 21137,4667.48
21138,Product 21138,4360.38
21139,Product 21139,1749.16
21140,Product 21140,8517.28
21141,Product 21141,7795.59
21142,Product 21142,1401.78
21143,Product 21143,195.28
21144,Product 21144,7794.8
21145,Product 21145,5668.7
21146,Product 21146,7121.95
21147,Product 21147,6669.36
21148,Product 21148,2036.07
21149,Product 21149,8996.76
21150,Product 21150,6169.55
21151,Product 21151,4081.53
21152,Product 21152,8226.07
21153,Product 21153,7932.09
21154,Product 21154,8388.55
21155,Product 21155,75.88
21156,Product 21156,5272.94
21157,Product 21157,9256.01
21158,Product 21158,5451.17
21159,Product 21159,3202.96
21160,Product 21160,8028.64
21161,Product 21161,822.81
21162,Product 21162,8549.65
21163,Product 21163,737.6
21164,Product 21164,6308.41
21165,Product 21165,7674.41
21166,Product 21166,8183.4
21167,Product 21167,900.12
21168,Product 21168,8641.85
21169,Product 21169,8193.72
21170,Product 21170,7361.5
21171,Product 21171,6974.93
21172,Product 21172,2803.21
21173,Product 21173,6682.66
21174,Product 21174,6386.26
21175,Product 21175,4619.7
21176,Product 21176,9045.25
21177,Product 21177,830.68
21178,Product 21178,791.29
21179,Product 21179,6519.32
21180,Product 21180,7400.33
21181,Product 21181,8682.23
21182,Product 21182,3979.03
21183,Product 21183,462.99
21184,Product 21184,7414.76
21185,Product 21185,9916.65
21186,Product 21186,2634.97
21187,Product 21187,7908.86
21188,Product 21188,7246.43
21189,Product 21189,521.74
21190,Product 21190,6092.39
21191,Product 21191,149.52
21192,Product 21192,9183.08
21193,Product 21193,8272.1
21194,Product 21194,478.89
21195,Product 21195,8303.13
21196,Product 21196,327.76
21197,Product 21197,8816.05
21198,Product 21198,4697.18
21199,Product 21199,1528.61
21200,Product 21200,450.03
21201,Product 21201,8629.91
21202,Product 21202,8075.65
21203,Product 21203,5099.75
21204,Product 21204,3816.08
21205,Product 21205,1616.22
21206,Product 21206,8869.87
21207,Product 21207,6271.82
21208,Product 21208,8187.72
21209,Product 21209,702.24
21210,Product 21210,8704.44
21211,Product 21211,1235.79
21212,Product 21212,2119.61
21213,Product 21213,4437.92
21214,Product 21214,515.36
21215,Product 21215,878.88
21216,Product 21216,1186.27
21217,Product 21217,1297.43
21218,Product 21218,6586.19
21219,Product 21219,6556.57
21220,Product 21220,4834.64
21221,Product 21221,1156.12
21222,Product 21222,8867.07
21223,Product 21223,9630.11
21224,Product 21224,8185.06
21225,Product 21225,4244.54
21226,Product 21226,5923.81
21227,Product 21227,134.8
21228,Product 21228,7292.9
21229,Product 21229,2774.06
21230,Product 21230,9584.94
21231,Product 21231,618.06
21232,Product 21232,2135.06
21233,Product 21233,9383.54
21234,Product 21234,9637.94
21235,Product 21235,922.92
21236,Product 21236,8900.08
21237,Product 21237,9574.05
21238,Product 21238,6771.44
21239,Product 21239,8491.09
21240,Product 21240,2037.37
21241,Product 21241,2378.81
21242,Product 21242,2368.38
21243,Product 21243,6621.25
21244,Product 21244,6960.77
21245,Product 21245,4658.09
21246,Product 21246,8726.02
21247,Product 21247,41.97
21248,Product 21248,6303.41
21249,Product 21249,9613.79
21250,Product 21250,4811.59
21251,Product 21251,3145.06
21252,Product 21252,6185.25
21253,Product 21253,9386.1
21254,Product 21254,758.29
21255,Product 21255,1273.96
21256,Product 21256,4082.05
21257,Product 21257,4924.71
21258,Product 21258,8964.58
21259,Product 21259,9573.03
21260,Product 21260,6573.24
21261,Product 21261,3719.51
21262,Product 21262,880.16
21263,Product 21263,7077.5
21264,Product 21264,3498.94
21265,Product 21265,7431.02
21266,Product 21266,6345.5
21267,Product 21267,5960.24
21268,Product 21268,4870.11
21269,Product 21269,6978.06
21270,Product 21270,6697.4
21271,Product 21271,7150.12
21272,Product 21272,8253.35
21273,Product 21273,2220.53
21274,Product 21274,3761.17
21275,Product 21275,3898.29
21276,Product 21276,7290.8
21277,Product 21277,7017.62
21278,Product 21278,4320.83
21279,Product 21279,4292.44
21280,Product 21280,6517.98
21281,Product 21281,8146.85
21282,Product 21282,3691.98
21283,Product 21283,2205.38
21284,Product 21284,3706.68
21285,Product 21285,8336.88
21286,Product 21286,2617.44
21287,Product 21287,3713.15
21288,Product 21288,8586.8
21289,Product 21289,9497.25
21290,Product 21290,8864.37
21291,Product 21291,2629.3
21292,Product 21292,5990.83
21293,Product 21293,2120.63
21294,Product 21294,8621.81
21295,Product 21295,4475.61
21296,Product 21296,2216.44
21297,Product 21297,788.37
21298,Product 21298,3081.27
21299,Product 21299,2945.99
21300,Product 21300,5716.89
21301,Product 21301,3727.54
21302,Product 21302,2428.17
21303,Product 21303,6719.1
21304,Product 21304,7106.43
21305,Product 21305,6447.96
21306,Product 21306,2880.78
21307,Product 21307,7336.54
21308,Product 21308,8906.84
21309,Product 21309,5630.17
21310,Product 21310,2383.27
21311,Product 21311,787.31
21312,Product 21312,2463.42
21313,Product 21313,9640.21
21314,Product 21314,7093.4
21315,Product 21315,6425.5
21316,Product 21316,8023.17
21317,Product 21317,6315.13
21318,Product 21318,3900.53
21319,Product 21319,6897.1
21320,Product 21320,4094.93
21321,Product 21321,6992.57
21322,Product 21322,3868.15
21323,Product 21323,1863.15
21324,Product 21324,3900.46
21325,Product 21325,8151.05
21326,Product 21326,7715.72
21327,Product 21327,6480.11
21328,Product 21328,9977.76
21329,Product 21329,8481.92
21330,Product 21330,7237.84
21331,Product 21331,2834.82
21332,Product 21332,2811.96
21333,Product 21333,9732.33
21334,Product 21334,5904.44
21335,Product 21335,8830.28
21336,Product 21336,5746.49
21337,Product 21337,4237.81
21338,Product 21338,7793.91
21339,Product 21339,4379.68
21340,Product 21340,6366.32
21341,Product 21341,706.38
21342,Product 21342,6481.8
21343,Product 21343,9189.89
21344,Product 21344,4047.31
21345,Product 21345,2520.64
21346,Product 21346,4540.96
21347,Product 21347,9902.26
21348,Product 21348,4429.88
21349,Product 21349,9592.17
21350,Product 21350,9904.52
21351,Product 21351,6907.02
21352,Product 21352,4202.52
21353,Product 21353,5632.58
21354,Product 21354,7501.55
21355,Product 21355,2759.12
21356,Product 21356,3769.71
21357,Product 21357,7597.98
21358,Product 21358,3295.84
21359,Product 21359,4797.25
21360,Product 21360,1131.05
21361,Product 21361,3019.06
21362,Product 21362,3141.3
21363,Product 21363,4303.75
21364,Product 21364,7612.85
21365,Product 21365,3946.07
21366,Product 21366,713.52
21367,Product 21367,3342.44
21368,Product 21368,4970.18
21369,Product 21369,3318.59
21370,Product 21370,7184.82
21371,Product 21371,8272.34
21372,Product 21372,3817.01
21373,Product 21373,712.1
21374,Product 21374,281.22
21375,Product 21375,5859.23
21376,Product 21376,5344
21377,Product 21377,9618.77
21378,Product 21378,1892.66
21379,Product 21379,3893.36
21380,Product 21380,1847.94
21381,Product 21381,7687.22
21382,Product 21382,1503.64
21383,Product 21383,3270.34
21384,Product 21384,6723.68
21385,Product 21385,4676.33
21386,Product 21386,7369.68
21387,Product 21387,2603.69
21388,Product 21388,1259.02
21389,Product 21389,270.45
21390,Product 21390,8585.62
21391,Product 21391,9611.27
21392,Product 21392,3824.99
21393,Product 21393,5358.86
21394,Product 21394,8975.02
21395,Product 21395,5754.13
21396,Product 21396,6868.09
21397,Product 21397,5899.33
21398,Product 21398,8075.64
21399,Product 21399,1905.3
21400,Product 21400,8488.45
21401,Product 21401,8066.33
21402,Product 21402,5404.16
21403,Product 21403,3187.08
21404,Product 21404,8327.06
21405,Product 21405,7026.58
21406,Product 21406,1653.97
21407,Product 21407,539.59
21408,Product 21408,1987.18
21409,Product 21409,9389.84
21410,Product 21410,4513.22
21411,Product 21411,5069.27
21412,Product 21412,4279.56
21413,Product 21413,1150.57
21414,Product 21414,7385.74
21415,Product 21415,8775.2
21416,Product 21416,9208.09
21417,Product 21417,8765.77
21418,Product 21418,6455.94
21419,Product 21419,1862.24
21420,Product 21420,3801.83
21421,Product 21421,907.48
21422,Product 21422,5259.33
21423,Product 21423,2523.81
21424,Product 21424,3651.42
21425,Product 21425,2382.88
21426,Product 21426,6203.52
21427,Product 21427,9813.56
21428,Product 21428,322.31
21429,Product 21429,9732.9
21430,Product 21430,5330.34
21431,Product 21431,4024
21432,Product 21432,4694.14
21433,Product 21433,100.33
21434,Product 21434,17.8
21435,Product 21435,1851.35
21436,Product 21436,5715.16
21437,Product 21437,1100.65
21438,Product 21438,9291.47
21439,Product 21439,5549.88
21440,Product 21440,1062.44
21441,Product 21441,9634.36
21442,Product 21442,2947.91
21443,Product 21443,6265.2
21444,Product 21444,4763.07
21445,Product 21445,1846.76
21446,Product 21446,8788.59
21447,Product 21447,1784.86
21448,Product 21448,6958.64
21449,Product 21449,4771.44
21450,Product 21450,6920.87
21451,Product 21451,8056.01
21452,Product 21452,2684.57
21453,Product 21453,2586.29
21454,Product 21454,6303.37
21455,Product 21455,1993.4
21456,Product 21456,9787.84
21457,Product 21457,6865.76
21458,Product 21458,1496.28
21459,Product 21459,337.85
21460,Product 21460,921.32
21461,Product 21461,730.92
21462,Product 21462,6922.73
21463,Product 21463,5623.56
21464,Product 21464,929.57
21465,Product 21465,1378.79
21466,Product 21466,1855.66
21467,Product 21467,5674.42
21468,Product 21468,8880.56
21469,Product 21469,4114.98
21470,Product 21470,1815.44
21471,Product 21471,7473.13
21472,Product 21472,3499.87
21473,Product 21473,3718.82
21474,Product 21474,1096.38
21475,Product 21475,9733.06
21476,Product 21476,1828.03
21477,Product 21477,5737.84
21478,Product 21478,6736.24
21479,Product 21479,1052.2
21480,Product 21480,3548.99
21481,Product 21481,1138.17
21482,Product 21482,6400.96
21483,Product 21483,2139.04
21484,Product 21484,7626.81
21485,Product 21485,2630.51
21486,Product 21486,1377.62
21487,Product 21487,1274.92
21488,Product 21488,3640.06
21489,Product 21489,9946.02
21490,Product 21490,1151.59
21491,Product 21491,1913
21492,Product 21492,7517.21
21493,Product 21493,4354.13
21494,Product 21494,7889.85
21495,Product 21495,113.3
21496,Product 21496,254.1
21497,Product 21497,9794.58
21498,Product 21498,7560.52
21499,Product 21499,7374.35
21500,Product 21500,8633.15
21501,Product 21501,9138.21
21502,Product 21502,9389.25
21503,Product 21503,1345.9
21504,Product 21504,8966.62
21505,Product 21505,9296.41
21506,Product 21506,6886.49
21507,Product 21507,2893.43
21508,Product 21508,8450.31
21509,Product 21509,8166.53
21510,Product 21510,1775.31
21511,Product 21511,3034.12
21512,Product 21512,3841.09
21513,Product 21513,9730.75
21514,Product 21514,6807.51
21515,Product 21515,7375.14
21516,Product 21516,3861.31
21517,Product 21517,1018.38
21518,Product 21518,4676.75
21519,Product 21519,8859
21520,Product 21520,9984.72
21521,Product 21521,6096.69
21522,Product 21522,8020.32
21523,Product 21523,1857.11
21524,Product 21524,73.38
21525,Product 21525,7773.04
21526,Product 21526,9847
21527,Product 21527,1951.34
21528,Product 21528,711.73
21529,Product 21529,7270.88
21530,Product 21530,4636.87
21531,Product 21531,6104.93
21532,Product 21532,7023.57
21533,Product 21533,5785.22
21534,Product 21534,7829.2
21535,Product 21535,7347.79
21536,Product 21536,3259.5
21537,Product 21537,9527.7
21538,Product 21538,5448.12
21539,Product 21539,6587.44
21540,Product 21540,3507.12
21541,Product 21541,1639.44
21542,Product 21542,6211.35
21543,Product 21543,1706.04
21544,Product 21544,9502.86
21545,Product 21545,179.71
21546,Product 21546,5625.41
21547,Product 21547,714.83
21548,Product 21548,1714.09
21549,Product 21549,1290.95
21550,Product 21550,5291.57
21551,Product 21551,1411.56
21552,Product 21552,611.93
21553,Product 21553,596.08
21554,Product 21554,929.82
21555,Product 21555,4722.39
21556,Product 21556,7369.65
21557,Product 21557,3901.15
21558,Product 21558,9474.06
21559,Product 21559,2709
21560,Product 21560,7098.65
21561,Product 21561,356.94
21562,Product 21562,8999.74
21563,Product 21563,5082.65
21564,Product 21564,3173.24
21565,Product 21565,7375.3
21566,Product 21566,5215.91
21567,Product 21567,9990.85
21568,Product 21568,8197.52
21569,Product 21569,6801.37
21570,Product 21570,4787.02
21571,Product 21571,5828.82
21572,Product 21572,5732.15
21573,Product 21573,6110.28
21574,Product 21574,8845.16
21575,Product 21575,876.32
21576,Product 21576,7025.68
21577,Product 21577,6726.93
21578,Product 21578,9712.01
21579,Product 21579,6672.31
21580,Product 21580,8684.53
21581,Product 21581,3960.29
21582,Product 21582,70.31
21583,Product 21583,9213.17
21584,Product 21584,467.78
21585,Product 21585,9498.4
21586,Product 21586,6607.71
21587,Product 21587,9297.05
21588,Product 21588,7207.33
21589,Product 21589,7928.16
21590,Product 21590,9501.83
21591,Product 21591,9635.31
21592,Product 21592,5230.84
21593,Product 21593,3323.74
21594,Product 21594,5023.5
21595,Product 21595,1713.63
21596,Product 21596,1604.5
21597,Product 21597,590.34
21598,Product 21598,1005.62
21599,Product 21599,9809.07
21600,Product 21600,4014.52
21601,Product 21601,8954.91
21602,Product 21602,3958.65
21603,Product 21603,3055.79
21604,Product 21604,170.62
21605,Product 21605,1763.04
21606,Product 21606,2209.11
21607,Product 21607,9000.75
21608,Product 21608,8242.02
21609,Product 21609,7571.43
21610,Product 21610,1595.93
21611,Product 21611,3702.37
21612,Product 21612,4025.41
21613,Product 21613,2417.68
21614,Product 21614,8980.03
21615,Product 21615,4098.56
21616,Product 21616,6296.97
21617,Product 21617,2104.56
21618,Product 21618,4105.71
21619,Product 21619,8107.31
21620,Product 21620,9114.31
21621,Product 21621,6353.17
21622,Product 21622,2198.33
21623,Product 21623,6721.42
21624,Product 21624,8711.63
21625,Product 21625,3759.73
21626,Product 21626,8090.71
21627,Product 21627,220.6
21628,Product 21628,3070.64
21629,Product 21629,7633.07
21630,Product 21630,7641.48
21631,Product 21631,7547.79
21632,Product 21632,4251.7
21633,Product 21633,7995.27
21634,Product 21634,3741.94
21635,Product 21635,3883.02
21636,Product 21636,7134.36
21637,Product 21637,4295.21
21638,Product 21638,2303.47
21639,Product 21639,6496.97
21640,Product 21640,3342.98
21641,Product 21641,6715.01
21642,Product 21642,8275.89
21643,Product 21643,3077.4
21644,Product 21644,5823.03
21645,Product 21645,1341.84
21646,Product 21646,2967.85
21647,Product 21647,9896.06
21648,Product 21648,7785.36
21649,Product 21649,5932.79
21650,Product 21650,1723.47
21651,Product 21651,9419.3
21652,Product 21652,9550.12
21653,Product 21653,8517.87
21654,Product 21654,5355.17
21655,Product 21655,8265.07
21656,Product 21656,8199.32
21657,Product 21657,666.51
21658,Product 21658,9640.97
21659,Product 21659,6769.85
21660,Product 21660,7885.98
21661,Product 21661,885.23
21662,Product 21662,4664.96
21663,Product 21663,853.18
21664,Product 21664,3150.23
21665,Product 21665,1319.64
21666,Product 21666,9813.22
21667,Product 21667,5353.62
21668,Product 21668,3656.86
21669,Product 21669,2700.98
21670,Product 21670,832.75
21671,Product 21671,5558.92
21672,Product 21672,6395.9
21673,Product 21673,8307.97
21674,Product 21674,2519.53
21675,Product 21675,264.32
21676,Product 21676,577.29
21677,Product 21677,7607.09
21678,Product 21678,4322.38
21679,Product 21679,5367.05
21680,Product 21680,1202.57
21681,Product 21681,4189.38
21682,Product 21682,6432.42
21683,Product 21683,1741.06
21684,Product 21684,9611.03
21685,Product 21685,639.75
21686,Product 21686,773.84
21687,Product 21687,4935.02
21688,Product 21688,3174.69
21689,Product 21689,5054.52
21690,Product 21690,4719.68
21691,Product 21691,7098.14
21692,Product 21692,1755.98
21693,Product 21693,65.8
21694,Product 21694,5327.09
21695,Product 21695,3461.69
21696,Product 21696,5543.82
21697,Product 21697,5436.12
21698,Product 21698,8419.96
21699,Product 21699,6691.04
21700,Product 21700,7448.41
21701,Product 21701,9554.44
21702,Product 21702,9942.01
21703,Product 21703,2471.32
21704,Product 21704,3361.94
21705,Product 21705,3494.85
21706,Product 21706,6662.26
21707,Product 21707,8801.5
21708,Product 21708,5281.73
21709,Product 21709,3691.61
21710,Product 21710,9534.94
21711,Product 21711,9645.43
21712,Product 21712,5544.54
21713,Product 21713,5739.41
21714,Product 21714,5799.55
21715,Product 21715,824.46
21716,Product 21716,5235.09
21717,Product 21717,2345.29
21718,Product 21718,5252.06
21719,Product 21719,2335.56
21720,Product 21720,6208.64
21721,Product 21721,3038.78
21722,Product 21722,2026.94
21723,Product 21723,6639.72
21724,Product 21724,4107.29
21725,Product 21725,1889.19
21726,Product 21726,5699.87
21727,Product 21727,6889.52
21728,Product 21728,9251.27
21729,Product 21729,2184.4
21730,Product 21730,4554.65
21731,Product 21731,2551.07
21732,Product 21732,3351.13
21733,Product 21733,3792.79
21734,Product 21734,9453.21
21735,Product 21735,2424.1
21736,Product 21736,2613.63
21737,Product 21737,9760.07
21738,Product 21738,8906.06
21739,Product 21739,6675.78
21740,Product 21740,2003.62
21741,Product 21741,3585.58
21742,Product 21742,4661
21743,Product 21743,177.03
21744,Product 21744,1176.11
21745,Product 21745,7577.38
21746,Product 21746,2411.28
21747,Product 21747,9167.18
21748,Product 21748,9907.24
21749,Product 21749,5703.21
21750,Product 21750,4070.09
21751,Product 21751,2070.9
21752,Product 21752,9729.72
21753,Product 21753,1434.57
21754,Product 21754,6466.34
21755,Product 21755,3153.22
21756,Product 21756,8917.84
21757,Product 21757,2223.42
21758,Product 21758,6287.52
21759,Product 21759,4622.03
21760,Product 21760,9969.12
21761,Product 21761,7456.51
21762,Product 21762,2628.59
21763,Product 21763,8773.75
21764,Product 21764,2294.07
21765,Product 21765,5999.54
21766,Product 21766,6601.51
21767,Product 21767,6826.89
21768,Product 21768,7952.46
21769,Product 21769,2773.68
21770,Product 21770,2118.34
21771,Product 21771,5199.35
21772,Product 21772,4964.05
21773,Product 21773,1199.44
21774,Product 21774,3181.41
21775,Product 21775,3159.11
21776,Product 21776,973.6
21777,Product 21777,9797.99
21778,Product 21778,797.28
21779,Product 21779,8014.64
21780,Product 21780,9864.41
21781,Product 21781,6757.62
21782,Product 21782,6977.08
21783,Product 21783,5309.66
21784,Product 21784,5291.77
21785,Product 21785,5853.13
21786,Product 21786,4193.81
21787,Product 21787,1848.67
21788,Product 21788,8046.91
21789,Product 21789,748.37
21790,Product 21790,6137.89
21791,Product 21791,8803.22
21792,Product 21792,8664.13
21793,Product 21793,2417.47
21794,Product 21794,9645.77
21795,Product 21795,635.36
21796,Product 21796,2748.25
21797,Product 21797,6187.71
21798,Product 21798,8271.63
21799,Product 21799,3123.42
21800,Product 21800,4126.46
21801,Product 21801,737.05
21802,Product 21802,5130.75
21803,Product 21803,386.77
21804,Product 21804,118.04
21805,Product 21805,1272.05
21806,Product 21806,6363.79
21807,Product 21807,6479.8
21808,Product 21808,3967.4
21809,Product 21809,3066.79
21810,Product 21810,6854.28
21811,Product 21811,1861.97
21812,Product 21812,1800.53
21813,Product 21813,9561.25
21814,Product 21814,6677.4
21815,Product 21815,8849.31
21816,Product 21816,5341.43
21817,Product 21817,1297.38
21818,Product 21818,166.4
21819,Product 21819,3014.38
21820,Product 21820,7065.23
21821,Product 21821,8113.95
21822,Product 21822,9453.7
21823,Product 21823,9425.2
21824,Product 21824,1465.94
21825,Product 21825,7226.04
21826,Product 21826,876.64
21827,Product 21827,3600.37
21828,Product 21828,4681.8
21829,Product 21829,4083.03
21830,Product 21830,5734.14
21831,Product 21831,7106.01
21832,Product 21832,4847.79
21833,Product 21833,1228.57
21834,Product 21834,6537.98
21835,Product 21835,6831.87
21836,Product 21836,7234.52
21837,Product 21837,2778.92
21838,Product 21838,6123.85
21839,Product 21839,5157.52
21840,Product 21840,1484.54
21841,Product 21841,8590.91
21842,Product 21842,9769.94
21843,Product 21843,5455.93
21844,Product 21844,3071.66
21845,Product 21845,2708.63
21846,Product 21846,9816.92
21847,Product 21847,3680.63
21848,Product 21848,7485.75
21849,Product 21849,5257.61
21850,Product 21850,8191.19
21851,Product 21851,2143.95
21852,Product 21852,3585.01
21853,Product 21853,5598.31
21854,Product 21854,4703.94
21855,Product 21855,6017.61
21856,Product 21856,2059.61
21857,Product 21857,7255.4
21858,Product 21858,8031.98
21859,Product 21859,6573.36
21860,Product 21860,6015
21861,Product 21861,1907.16
21862,Product 21862,1881.83
21863,Product 21863,7729.99
21864,Product 21864,3310.3
21865,Product 21865,549.36
21866,Product 21866,996.65
21867,Product 21867,4084.74
21868,Product 21868,4476.53
21869,Product 21869,4840.4
21870,Product 21870,386.67
21871,Product 21871,9280.5
21872,Product 21872,5791.26
21873,Product 21873,589.76
21874,Product 21874,6446.6
21875,Product 21875,3296.93
21876,Product 21876,4401.07
21877,Product 21877,8369.33
21878,Product 21878,469.42
21879,Product 21879,6052.15
21880,Product 21880,1259.77
21881,Product 21881,3307.19
21882,Product 21882,3474.04
21883,Product 21883,2563.18
21884,Product 21884,8090.09
21885,Product 21885,7266.07
21886,Product 21886,6235.16
21887,Product 21887,1837.09
21888,Product 21888,6578.21
21889,Product 21889,1813.85
21890,Product 21890,9936.71
21891,Product 21891,7651.01
21892,Product 21892,1575.35
21893,Product 21893,9660.86
21894,Product 21894,966.02
21895,Product 21895,4428.22
21896,Product 21896,5207.12
21897,Product 21897,5568.95
21898,Product 21898,8024.1
21899,Product 21899,5528.67
21900,Product 21900,5481.2
21901,Product 21901,5129.89
21902,Product 21902,948.11
21903,Product 21903,4446.17
21904,Product 21904,1235.58
21905,Product 21905,1265.72
21906,Product 21906,8425.21
21907,Product 21907,1640.91
21908,Product 21908,5084.28
21909,Product 21909,3821.14
21910,Product 21910,6122.84
21911,Product 21911,1034.61
21912,Product 21912,7394.11
21913,Product 21913,7198.25
21914,Product 21914,7668.45
21915,Product 21915,557.08
21916,Product 21916,7265.94
21917,Product 21917,4626.45
21918,Product 21918,8382.83
21919,Product 21919,556.73
21920,Product 21920,995.39
21921,Product 21921,5365.55
21922,Product 21922,5703.72
21923,Product 21923,2374.04
21924,Product 21924,4552.68
21925,Product 21925,2907.25
21926,Product 21926,832.87
21927,Product 21927,6925.46
21928,Product 21928,4248.23
21929,Product 21929,8071.02
21930,Product 21930,3297.21
21931,Product 21931,9757.08
21932,Product 21932,8939.88
21933,Product 21933,782.04
21934,Product 21934,3836.06
21935,Product 21935,4700.63
21936,Product 21936,7889.93
21937,Product 21937,8274.86
21938,Product 21938,1309.08
21939,Product 21939,3001.34
21940,Product 21940,694.17
21941,Product 21941,5483.28
21942,Product 21942,6165.64
21943,Product 21943,8585.45
21944,Product 21944,9582.5
21945,Product 21945,5457.42
21946,Product 21946,6424.41
21947,Product 21947,2996.75
21948,Product 21948,9829.8
21949,Product 21949,3791.58
21950,Product 21950,2082.62
21951,Product 21951,5455.52
21952,Product 21952,1017.96
21953,Product 21953,1251.14
21954,Product 21954,407.7
21955,Product 21955,4479.14
21956,Product 21956,454.21
21957,Product 21957,3054.95
21958,Product 21958,7659.73
21959,Product 21959,7552.89
21960,Product 21960,178.03
21961,Product 21961,1599.07
21962,Product 21962,2451.25
21963,Product 21963,4450.52
21964,Product 21964,678.21
21965,Product 21965,1800.95
21966,Product 21966,2171.82
21967,Product 21967,7978.12
21968,Product 21968,7693.66
21969,Product 21969,4697.63
21970,Product 21970,6687.72
21971,Product 21971,3151.15
21972,Product 21972,3286.07
21973,Product 21973,5449.57
21974,Product 21974,2873.14
21975,Product 21975,2113.17
21976,Product 21976,8749.42
21977,Product 21977,6481.53
21978,Product 21978,9437.17
21979,Product 21979,7466.4
21980,Product 21980,4860.72
21981,Product 21981,5134.59
21982,Product 21982,3981.76
21983,Product 21983,1107.81
21984,Product 21984,4478.46
21985,Product 21985,7908.55
21986,Product 21986,3258.96
21987,Product 21987,9150.97
21988,Product 21988,3559.6
21989,Product 21989,141.3
21990,Product 21990,3191.47
21991,Product 21991,6062.5
21992,Product 21992,9292.96
21993,Product 21993,802.16
21994,Product 21994,7378.7
21995,Product 21995,2753.58
21996,Product 21996,8236.19
21997,Product 21997,6968.39
21998,Product 21998,1531.4
21999,Product 21999,4040.48
22000,Product 22000,3095.65
22001,Product 22001,1509.57
22002,Product 22002,6560.71
22003,Product 22003,624.7
22004,Product 22004,4102.78
22005,Product 22005,521.7
22006,Product 22006,4893.85
22007,Product 22007,9541.9
22008,Product 22008,9817.64
22009,Product 22009,4133.26
22010,Product 22010,2996.15
22011,Product 22011,4890.26
22012,Product 22012,2629.67
22013,Product 22013,5447.91
22014,Product 22014,8050.39
22015,Product 22015,7572.77
22016,Product 22016,6227.78
22017,Product 22017,7593.62
22018,Product 22018,8277.29
22019,Product 22019,8774.07
22020,Product 22020,5876.09
22021,Product 22021,8115.62
22022,Product 22022,4476.79
22023,Product 22023,6941.61
22024,Product 22024,7459.01
22025,Product 22025,3280.56
22026,Product 22026,5028.08
22027,Product 22027,2151.87
22028,Product 22028,7948.25
22029,Product 22029,2251.96
22030,Product 22030,7806.85
22031,Product 22031,4916.56
22032,Product 22032,8196.91
22033,Product 22033,2552
22034,Product 22034,261.48
22035,Product 22035,8719.72
22036,Product 22036,8779.72
22037,Product 22037,3742.38
22038,Product 22038,3235.75
22039,Product 22039,6875.75
22040,Product 22040,975.79
22041,Product 22041,5836.93
22042,Product 22042,5033.67
22043,Product 22043,4659.56
22044,Product 22044,7929.58
22045,Product 22045,2601.41
22046,Product 22046,9692.83
22047,Product 22047,7083.81
22048,Product 22048,5527.67
22049,Product 22049,7600.83
22050,Product 22050,7465.73
22051,Product 22051,1184.85
22052,Product 22052,8593.54
22053,Product 22053,2622.31
22054,Product 22054,6104.56
22055,Product 22055,9227.28
22056,Product 22056,5629.36
22057,Product 22057,3931.51
22058,Product 22058,8702.78
22059,Product 22059,5848.97
22060,Product 22060,4523.35
22061,Product 22061,1713.36
22062,Product 22062,7567.63
22063,Product 22063,7841.71
22064,Product 22064,2393.11
22065,Product 22065,2002.76
22066,Product 22066,3881.17
22067,Product 22067,9999.25
22068,Product 22068,5049.95
22069,Product 22069,8428.55
22070,Product 22070,9752.68
22071,Product 22071,4263.33
22072,Product 22072,5445.99
22073,Product 22073,3174.1
22074,Product 22074,2673.88
22075,Product 22075,2259.45
22076,Product 22076,5905.45
22077,Product 22077,2700.63
22078,Product 22078,2358.96
22079,Product 22079,3238.09
22080,Product 22080,5943.38
22081,Product 22081,3984.04
22082,Product 22082,6484.46
22083,Product 22083,423.51
22084,Product 22084,6039.49
22085,Product 22085,1284.16
22086,Product 22086,4940.17
22087,Product 22087,8820.78
22088,Product 22088,7861.93
22089,Product 22089,1794.88
22090,Product 22090,1859.86
22091,Product 22091,6643.37
22092,Product 22092,3125.05
22093,Product 22093,916.53
22094,Product 22094,921.86
22095,Product 22095,697.22
22096,Product 22096,6517.2
22097,Product 22097,4346.87
22098,Product 22098,2192.44
22099,Product 22099,3293.64
22100,Product 22100,2949.28
22101,Product 22101,4704.6
22102,Product 22102,8130.63
